0.3193267388299703,0.19654722006788936,1.0
0.3231311797880398,0.19632082471353737,1.0
0.3274444586282436,0.1950624373383129,1.0
0.329451593589025,0.18782587405098566,1.0
0.3298491126756303,0.1624065718693235,1.0
0.33487417014167625,0.12854634376059287,1.0
0.3451315286751766,0.08318377251473799,1.0
0.3498338661727667,0.0391852227000358,1.0
0.35053313478081305,0.00024398738923717944,1.0
0.3510033370606471,-0.040267536766704776,1.0
0.3497629489032503,-0.08042512204621192,1.0
0.3499709655353958,-0.11063857900724225,1.0
0.3550156453723813,-0.14180551768862854,1.0
0.3653730963314513,-0.16730135952660755,1.0
0.38423742859389576,-0.18887602532650807,1.0
0.4099241752009398,-0.19920560261131498,1.0
0.43693861578743587,-0.20427244867147065,1.0
0.47339318286865606,-0.20769939345261282,1.0
0.5084346684351382,-0.21130707340455726,1.0
0.5436482682565875,-0.21466194826296814,1.0
0.5680693671304923,-0.21508133435768512,1.0
0.5826571515402655,-0.2039560410267758,1.0
0.5713960287311765,-0.18359597810644476,1.0
0.5310895777731549,-0.19393733684331343,1.0
0.5164961729392422,-0.20979404711550667,1.0
0.5444752367653398,-0.2199731087322162,1.0
0.5735378387028738,-0.21199767220283683,1.0
0.5683991089378504,-0.2001554413078467,1.0
0.545000982805531,-0.1988379631492006,1.0
0.5366447685375126,-0.21453508915437736,1.0
0.5550992666890642,-0.22375272402476795,1.0
0.5849309006932768,-0.2182225643082765,1.0
0.5980598832297955,-0.20055273852971053,1.0
0.5842461462289973,-0.1923448430534048,1.0
0.5581570128300706,-0.19939631536605626,1.0
0.5497047686675984,-0.2135450239290794,1.0
0.5737369344652968,-0.2224517425981976,1.0
0.5976269382932142,-0.21130641012530613,1.0
0.5885727502277694,-0.2066045469442036,1.0
0.5569735162792115,-0.20862164246630638,1.0
0.5487346188980182,-0.1941828965974671,1.0
0.5720069013685347,-0.18737267390512496,1.0
0.5940957541525891,-0.19921299927963834,1.0
0.5929975880421783,-0.22126724857243105,1.0
0.5641441513954086,-0.22693052957671775,1.0
0.5356223032745168,-0.2229017413795992,1.0
0.5410831283088204,-0.2088942991031827,1.0
0.5687349185069394,-0.20638100844645807,1.0
0.5810470999843881,-0.21692275235164493,1.0
0.5727454625965775,-0.21719367718693097,1.0
0.563885412659627,-0.21360996185906583,1.0
0.5664410237987414,-0.2122873483461718,1.0
0.5670786254588326,-0.20887543792701965,1.0
